Dataset,Quantiles,Trust,Baseline Accuracy,Classifiable Accuracy,Accuracy Diff,Pct. Dropped,Accuracy Drop Ratio
lymphography,0.05,0.6331723199401219,0.8270676691729323,0.8571428571428571,0.03007518796992481,0.0472972972972973,0.6358754027926959
lymphography,0.1,0.6692487601221392,0.8270676691729323,0.865546218487395,0.03847854931446271,0.0945945945945946,0.4067732356100343
lymphography,0.15,0.7067841164541746,0.8270676691729323,0.8849557522123894,0.05788808303945714,0.13513513513513514,0.4283718144919828
lymphography,0.2,0.7302649165420063,0.8270676691729323,0.8867924528301887,0.05972478365725642,0.18243243243243243,0.3273802956027389
lymphography,0.25,0.7644893063307759,0.8270676691729323,0.89,0.06293233082706773,0.22297297297297297,0.2822419685577583
lymphography,0.3,0.7834924998198803,0.8270676691729323,0.8924731182795699,0.06540544910663759,0.2702702702702703,0.24200016169455907
lymphography,0.35,0.8001048536296721,0.8270676691729323,0.8837209302325582,0.05665326105962587,0.31756756756756754,0.17839750291116233
lymphography,0.4,0.8154849760416987,0.8270676691729323,0.875,0.047932330827067715,0.3581081081081081,0.1338487728755853
lymphography,0.45,0.8318570923646111,0.8270676691729323,0.9041095890410958,0.07704191986816356,0.40540540540540543,0.19003673567480342
lymphography,0.5,0.83988579171506,0.8270676691729323,0.8955223880597015,0.06845471888676924,0.44594594594594594,0.153504521140028
lymphography,0.55,0.8511902490755514,0.8270676691729323,0.9,0.07293233082706774,0.49324324324324326,0.14786280770419213
lymphography,0.6,0.8664676011930409,0.8270676691729323,0.8867924528301887,0.05972478365725642,0.5405405405405406,0.11049084976592437
lymphography,0.65,0.8795527241570675,0.8270676691729323,0.8936170212765957,0.06654935210366342,0.581081081081081,0.11452679199235101
lymphography,0.7,0.8899785411447462,0.8270676691729323,0.875,0.047932330827067715,0.6283783783783784,0.0762794081979142
lymphography,0.75,0.8956216931216932,0.8270676691729323,0.9117647058823529,0.08469703670942064,0.668918918918919,0.1266177922524672
lymphography,0.8,0.9058775783040489,0.8270676691729323,0.9259259259259259,0.09885825675299365,0.7162162162162162,0.13802850942870812
lymphography,0.85,0.927685603731622,0.8270676691729323,0.9,0.07293233082706774,0.7635135135135135,0.09552199081775244
lymphography,0.9,0.9336733720059966,0.8270676691729323,0.9285714285714286,0.10150375939849632,0.8040540540540541,0.12623996967207946
lymphography,0.95,0.9484348898467266,0.8270676691729323,1.0,0.17293233082706772,0.8513513513513513,0.20312686478100017
