Dataset,Quantiles,Trust,Baseline Accuracy,Classifiable Accuracy,Accuracy Diff,Pct. Dropped,Accuracy Drop Ratio
waveform,0.05,0.6696784043357705,0.8433333333333334,0.8582456140350877,0.014912280701754321,0.045,0.3313840155945405
waveform,0.1,0.703192401155565,0.8433333333333334,0.8718518518518519,0.0285185185185185,0.09,0.3168724279835389
waveform,0.15,0.729289646710782,0.8433333333333334,0.8813071895424837,0.03797385620915028,0.135,0.28128782377148354
waveform,0.2,0.7496684048263789,0.8433333333333334,0.8919444444444444,0.04861111111111105,0.18,0.2700617283950614
waveform,0.25,0.7685242825509946,0.8433333333333334,0.9078518518518518,0.06451851851851842,0.225,0.2867489711934152
waveform,0.3,0.785321987539698,0.8433333333333334,0.9165079365079365,0.07317460317460311,0.27,0.27101704879482635
waveform,0.35,0.8021002550905609,0.8433333333333334,0.9275213675213675,0.08418803418803411,0.315,0.26726360059693366
waveform,0.4,0.817056445008913,0.8433333333333334,0.9355555555555556,0.0922222222222222,0.36,0.2561728395061728
waveform,0.45,0.8303367918459573,0.8433333333333334,0.9438383838383838,0.10050505050505043,0.405,0.2481606185309887
waveform,0.5,0.8440795999395224,0.8433333333333334,0.9524444444444444,0.10911111111111105,0.45,0.24246913580246898
waveform,0.55,0.8575209659654361,0.8433333333333334,0.9604938271604938,0.11716049382716043,0.495,0.2366878663174958
waveform,0.6,0.86982744335667,0.8433333333333334,0.9694444444444444,0.12611111111111106,0.54,0.23353909465020567
waveform,0.65,0.8817973465476788,0.8433333333333334,0.9765079365079365,0.13317460317460317,0.585,0.22764889431556098
waveform,0.7,0.8923796863256587,0.8433333333333334,0.9822222222222222,0.13888888888888884,0.63,0.22045855379188706
waveform,0.75,0.903888541484979,0.8433333333333334,0.9848888888888889,0.14155555555555555,0.675,0.20971193415637857
waveform,0.8,0.9165791019723671,0.8433333333333334,0.9866666666666667,0.1433333333333333,0.72,0.19907407407407404
waveform,0.85,0.930564622980619,0.8433333333333334,0.997037037037037,0.15370370370370368,0.765,0.20091987412248846
waveform,0.9,0.9438049847339058,0.8433333333333334,0.9977777777777778,0.15444444444444438,0.81,0.1906721536351165
waveform,0.95,0.9614851540194566,0.8433333333333334,0.9955555555555555,0.15222222222222215,0.855,0.17803768680961654
