Dataset,Quantiles,Trust,Baseline Accuracy,Classifiable Accuracy,Accuracy Diff,Pct. Dropped,Accuracy Drop Ratio
audiology,0.05,0.2332010582010582,0.7777777777777778,0.7901234567901234,0.012345679012345623,0.04736842105263158,0.26063100137174094
audiology,0.1,0.47753623188405797,0.7777777777777778,0.8311688311688312,0.053391053391053434,0.08947368421052632,0.596723537900009
audiology,0.15,0.5908071859234649,0.7777777777777778,0.8482758620689655,0.07049808429118776,0.1368421052631579,0.5151783082817567
audiology,0.2,0.6296296296296297,0.7777777777777778,0.8759124087591241,0.09813463098134634,0.17894736842105263,0.5483994084251707
audiology,0.25,0.6952380952380952,0.7777777777777778,0.90625,0.1284722222222222,0.22631578947368422,0.5676679586563307
audiology,0.3,0.7441860465116279,0.7777777777777778,0.9333333333333333,0.15555555555555556,0.26842105263157895,0.579520697167756
audiology,0.35,0.8013338989441932,0.7777777777777778,0.9369369369369369,0.15915915915915912,0.3157894736842105,0.5040040040040039
audiology,0.4,0.8424242424242424,0.7777777777777778,0.941747572815534,0.16396979503775622,0.35789473684210527,0.45815089789961294
audiology,0.45,0.8561789445122777,0.7777777777777778,0.9361702127659575,0.15839243498817968,0.4052631578947368,0.39083847594485893
audiology,0.5,0.8863049095607234,0.7777777777777778,0.9302325581395349,0.15245478036175708,0.4473684210526316,0.34078127374980993
audiology,0.55,0.9129598276657102,0.7777777777777778,0.935064935064935,0.15728715728715725,0.49473684210526314,0.31792084983574337
audiology,0.6,0.923076923076923,0.7777777777777778,0.9285714285714286,0.1507936507936508,0.531578947368421,0.28367122426528374
audiology,0.65,0.9410540781969353,0.7777777777777778,0.9333333333333333,0.15555555555555556,0.5842105263157895,0.26626626626626626
audiology,0.7,0.9579831932773109,0.7777777777777778,0.9423076923076923,0.1645299145299145,0.6263157894736842,0.2626948215183509
audiology,0.75,0.9694553096631137,0.7777777777777778,0.9302325581395349,0.15245478036175708,0.6736842105263158,0.22630006459948318
audiology,0.8,0.9777972781882556,0.7777777777777778,0.9428571428571428,0.16507936507936505,0.7157894736842105,0.23062558356676
audiology,0.85,0.9828656692258835,0.7777777777777778,0.9615384615384616,0.18376068376068377,0.7631578947368421,0.24078986147951667
audiology,0.9,0.9924198947871832,0.7777777777777778,0.9444444444444444,0.16666666666666663,0.8052631578947368,0.20697167755991283
audiology,0.95,0.998663101604278,0.7777777777777778,1.0,0.2222222222222222,0.8526315789473684,0.2606310013717421
