Dataset,Quantiles,Trust,Baseline Accuracy,Classifiable Accuracy,Accuracy Diff,Pct. Dropped,Accuracy Drop Ratio
balance_scale,0.05,0.40932437006019023,0.8345195729537367,0.8705440900562852,0.0360245171025485,0.0464,0.776390454796304
balance_scale,0.1,0.5024774856273454,0.8345195729537367,0.900990099009901,0.06647052605616433,0.0912,0.7288434874579421
balance_scale,0.15,0.5893196390632965,0.8345195729537367,0.9161425576519916,0.08162298469825491,0.136,0.6001690051342272
balance_scale,0.2,0.6516383346895573,0.8345195729537367,0.9398663697104677,0.10534679675673098,0.1808,0.5826703360438661
balance_scale,0.25,0.7137664177476295,0.8345195729537367,0.9477434679334917,0.11322389497975505,0.2256,0.5018789671088433
balance_scale,0.3,0.7690726901058429,0.8345195729537367,0.9516539440203562,0.1171343710666195,0.2704,0.43318924211027926
balance_scale,0.35,0.8091928239770984,0.8345195729537367,0.958904109589041,0.12438453663530435,0.3152,0.39462099186327526
balance_scale,0.4,0.8382735119325216,0.8345195729537367,0.973293768545994,0.13877419559225734,0.36,0.3854838766451593
balance_scale,0.45,0.8658811987470524,0.8345195729537367,0.9773462783171522,0.14282670536341546,0.4048,0.3528327701665402
balance_scale,0.5,0.8934233722633018,0.8345195729537367,0.9893238434163701,0.15480427046263345,0.4496,0.34431554818201393
balance_scale,0.55,0.922142914094092,0.8345195729537367,0.9920948616600791,0.1575752887063424,0.4944,0.3187202441471327
balance_scale,0.6,0.9442835595776771,0.8345195729537367,0.9911111111111112,0.15659153815737448,0.5392,0.2904145737340031
balance_scale,0.65,0.9597616934559052,0.8345195729537367,0.9898477157360406,0.1553281427823039,0.584,0.26597284722997244
balance_scale,0.7,0.9671029207754895,0.8345195729537367,0.9940828402366864,0.15956326728294967,0.6288,0.2537583767222482
balance_scale,0.75,0.9782774324294723,0.8345195729537367,0.9929078014184397,0.15838822846470302,0.6736,0.23513691874213632
balance_scale,0.8,0.9852947316163005,0.8345195729537367,0.9911504424778761,0.1566308695241394,0.7184,0.2180273796271428
balance_scale,0.85,0.9892975408776564,0.8345195729537367,0.9882352941176471,0.1537157211639104,0.7632,0.20140948789820548
balance_scale,0.9,0.9915817214132264,0.8345195729537367,0.9824561403508771,0.14793656739714045,0.808,0.1830898111350748
balance_scale,0.95,0.9953265328265328,0.8345195729537367,1.0,0.1654804270462633,0.8528,0.1940436527277947
