Dataset,Quantiles,Trust,Baseline Accuracy,Classifiable Accuracy,Accuracy Diff,Pct. Dropped,Accuracy Drop Ratio
car,0.05,0.8690292326661105,0.9794212218649517,0.987136086662153,0.007714864797201293,0.04513888888888889,0.17091392781492096
car,0.1,0.9242857142857145,0.9794212218649517,0.9907076483202287,0.011286426455276999,0.09027777777777778,0.1250188776584529
car,0.15,0.9629989796169784,0.9794212218649517,0.9924299772899319,0.013008755424980145,0.13541666666666666,0.09606465544600723
car,0.2,0.9776549960760487,0.9794212218649517,0.9943729903536977,0.01495176848874602,0.17997685185185186,0.08307606414325762
car,0.25,0.9887626262626261,0.9794212218649517,0.9948542024013722,0.015432980536420504,0.22511574074074073,0.06855575929803248
car,0.3,0.9949888835334947,0.9794212218649517,0.9954044117647058,0.015983189899754113,0.27025462962962965,0.059141225153694015
car,0.35,0.9982937577748296,0.9794212218649517,0.9950544015825915,0.015633179717639778,0.3148148148148148,0.049658335573679296
car,0.4,0.9999999999999996,0.9794212218649517,0.9947145877378436,0.015293365872891873,0.3524305555555556,0.04339398395460945
car,0.45,0.9999999999999998,0.9794212218649517,0.9943310657596371,0.014909843894685415,0.3894675925925926,0.03828263038635423
car,0.5,0.9999999999999999,0.9794212218649517,0.993581514762516,0.014160292897564264,0.44907407407407407,0.03153219861725651
car,0.55,0.9999999999999999,0.9794212218649517,0.993581514762516,0.014160292897564264,0.44907407407407407,0.03153219861725651
car,0.6,0.9999999999999999,0.9794212218649517,0.993581514762516,0.014160292897564264,0.44907407407407407,0.03153219861725651
car,0.65,1.0,0.9794212218649517,0.9948892674616695,0.015468045596717772,0.5601851851851852,0.027612378916454863
car,0.7,1.0,0.9794212218649517,0.9948892674616695,0.015468045596717772,0.5601851851851852,0.027612378916454863
car,0.75,1.0,0.9794212218649517,0.9948892674616695,0.015468045596717772,0.5601851851851852,0.027612378916454863
car,0.8,1.0,0.9794212218649517,0.9948892674616695,0.015468045596717772,0.5601851851851852,0.027612378916454863
car,0.85,1.0,0.9794212218649517,0.9948892674616695,0.015468045596717772,0.5601851851851852,0.027612378916454863
car,0.9,1.0000000000000002,0.9794212218649517,0.994413407821229,0.01499218595627727,0.7962962962962963,0.01882739631718541
car,0.95,1.0000000000000002,0.9794212218649517,0.994413407821229,0.01499218595627727,0.7962962962962963,0.01882739631718541
