Dataset,Quantiles,Trust,Baseline Accuracy,Classifiable Accuracy,Accuracy Diff,Pct. Dropped,Accuracy Drop Ratio
iris,0.05,0.7849823471734214,0.9407407407407408,0.96875,0.028009259259259234,0.04666666666666667,0.6001984126984121
iris,0.1,0.8933784837920311,0.9407407407407408,0.9752066115702479,0.03446587082950714,0.09333333333333334,0.36927718745900506
iris,0.15,0.9316992767462716,0.9407407407407408,0.9912280701754386,0.0504873294346978,0.14,0.36062378167641285
iris,0.2,0.9426950992392263,0.9407407407407408,0.9907407407407407,0.04999999999999993,0.18,0.2777777777777774
iris,0.25,0.956418599339994,0.9407407407407408,0.9900990099009901,0.049358269160249324,0.22666666666666666,0.2177570698246294
iris,0.3,0.9714269186362449,0.9407407407407408,1.0,0.059259259259259234,0.2733333333333333,0.21680216802168015
iris,0.35,0.9726331452387894,0.9407407407407408,1.0,0.059259259259259234,0.31333333333333335,0.18912529550827414
iris,0.4,0.9768546844369173,0.9407407407407408,1.0,0.059259259259259234,0.36,0.16460905349794233
iris,0.45,0.9805517206227299,0.9407407407407408,1.0,0.059259259259259234,0.4066666666666667,0.145719489981785
iris,0.5,0.9835029784954823,0.9407407407407408,1.0,0.059259259259259234,0.44666666666666666,0.13266998341625202
iris,0.55,0.9839081026747153,0.9407407407407408,1.0,0.059259259259259234,0.49333333333333335,0.12012012012012006
iris,0.6,0.9874954481110366,0.9407407407407408,1.0,0.059259259259259234,0.54,0.1097393689986282
iris,0.65,0.9894107334007123,0.9407407407407408,1.0,0.059259259259259234,0.5866666666666667,0.10101010101010097
iris,0.7,1.0,0.9407407407407408,1.0,0.059259259259259234,0.6266666666666667,0.09456264775413707
iris,0.75,1.0,0.9407407407407408,1.0,0.059259259259259234,0.6266666666666667,0.09456264775413707
iris,0.8,1.0,0.9407407407407408,1.0,0.059259259259259234,0.6266666666666667,0.09456264775413707
iris,0.85,1.0,0.9407407407407408,1.0,0.059259259259259234,0.6266666666666667,0.09456264775413707
iris,0.9,1.0,0.9407407407407408,1.0,0.059259259259259234,0.6266666666666667,0.09456264775413707
iris,0.95,1.0,0.9407407407407408,1.0,0.059259259259259234,0.6266666666666667,0.09456264775413707
