Dataset,Quantiles,Trust,Baseline Accuracy,Classifiable Accuracy,Accuracy Diff,Pct. Dropped,Accuracy Drop Ratio
chess,0.05,0.9502319348992256,0.9885257301808067,0.9963396778916545,0.007813947710847757,0.04505632040050062,0.1734262283602044
chess,0.1,0.983080362912861,0.9885257301808067,0.9984544049459042,0.009928674765097512,0.09011264080100125,0.11018071024045711
chess,0.15,0.9944533475783475,0.9885257301808067,0.9987725040916531,0.010246773910846385,0.13516896120150187,0.07580715143302094
chess,0.2,0.9983333333333333,0.9885257301808067,0.9991308126901347,0.010605082509328012,0.17991239048811014,0.058945815130108395
chess,0.25,0.9999999999999997,0.9885257301808067,0.9990859232175503,0.010560193036743604,0.21526908635794745,0.04905578044394267
chess,0.3,0.9999999999999998,0.9885257301808067,0.9990601503759399,0.010534420195133176,0.23404255319148937,0.04501070447011448
chess,0.35,0.9999999999999998,0.9885257301808067,0.9990601503759399,0.010534420195133176,0.23404255319148937,0.04501070447011448
chess,0.4,0.9999999999999999,0.9885257301808067,0.9989023051591658,0.010376574978359088,0.32978723404255317,0.031464453160185625
chess,0.45,0.9999999999999999,0.9885257301808067,0.9989023051591658,0.010376574978359088,0.32978723404255317,0.031464453160185625
chess,0.5,1.0,0.9885257301808067,0.998631074606434,0.010105344425627272,0.4427409261576971,0.022824509388201245
chess,0.55,1.0,0.9885257301808067,0.998631074606434,0.010105344425627272,0.4427409261576971,0.022824509388201245
chess,0.6,1.0,0.9885257301808067,0.998631074606434,0.010105344425627272,0.4427409261576971,0.022824509388201245
chess,0.65,1.0,0.9885257301808067,0.998631074606434,0.010105344425627272,0.4427409261576971,0.022824509388201245
chess,0.7,1.0,0.9885257301808067,0.998631074606434,0.010105344425627272,0.4427409261576971,0.022824509388201245
chess,0.75,1.0,0.9885257301808067,0.998631074606434,0.010105344425627272,0.4427409261576971,0.022824509388201245
chess,0.8,1.0,0.9885257301808067,0.998631074606434,0.010105344425627272,0.4427409261576971,0.022824509388201245
chess,0.85,1.0,0.9885257301808067,0.998631074606434,0.010105344425627272,0.4427409261576971,0.022824509388201245
chess,0.9,1.0,0.9885257301808067,0.998631074606434,0.010105344425627272,0.4427409261576971,0.022824509388201245
chess,0.95,1.0000000000000002,0.9885257301808067,1.0,0.011474269819193306,0.818523153942428,0.014018259305100079
