Dataset,Quantiles,Trust,Baseline Accuracy,Classifiable Accuracy,Accuracy Diff,Pct. Dropped,Accuracy Drop Ratio
heart_failure,0.05,0.5867304403128379,0.8438661710037175,0.8588235294117647,0.014957358408047128,0.046822742474916385,0.3194464402861494
heart_failure,0.1,0.645375060127851,0.8438661710037175,0.8760330578512396,0.032166886847522114,0.0903010033444816,0.35621848768181896
heart_failure,0.15,0.6822213784777451,0.8438661710037175,0.8859649122807017,0.04209874127698421,0.13712374581939799,0.30701277175166536
heart_failure,0.2,0.7200135059872234,0.8438661710037175,0.8930232558139535,0.04915708481023595,0.1806020066889632,0.27218459922704724
heart_failure,0.25,0.7504058441558441,0.8438661710037175,0.905940594059406,0.062074423055688444,0.22408026755852842,0.27701869393508727
heart_failure,0.3,0.7769496801465018,0.8438661710037175,0.9095744680851063,0.06570829708138881,0.2709030100334448,0.24255284972018834
heart_failure,0.35,0.8024065852015456,0.8438661710037175,0.9142857142857143,0.07041954328199673,0.31438127090301005,0.22399407916294706
heart_failure,0.4,0.8164453373173877,0.8438661710037175,0.937888198757764,0.09402202775404644,0.3612040133779264,0.2603017249857397
heart_failure,0.45,0.8338513370052272,0.8438661710037175,0.9527027027027027,0.10883653169898522,0.40468227424749165,0.26894316510740973
heart_failure,0.5,0.8558933443382166,0.8438661710037175,0.9481481481481482,0.10428197714443066,0.44816053511705684,0.23268888929988632
heart_failure,0.55,0.8716448017595766,0.8438661710037175,0.9421487603305785,0.09828258932686096,0.49498327759197325,0.19855739330223937
heart_failure,0.6,0.8896822928531456,0.8438661710037175,0.9444444444444444,0.1005782734407269,0.5384615384615384,0.1867882221042071
heart_failure,0.65,0.9081185229980061,0.8438661710037175,0.9468085106382979,0.10294233963458033,0.5852842809364549,0.17588434028994007
heart_failure,0.7,0.9273777684350601,0.8438661710037175,0.9382716049382716,0.09440543393455403,0.6287625418060201,0.15014481248101944
heart_failure,0.75,0.9434378420136303,0.8438661710037175,0.9411764705882353,0.09731029958451776,0.6722408026755853,0.14475512226751647
heart_failure,0.8,0.9537604651010281,0.8438661710037175,0.9259259259259259,0.0820597549222084,0.7190635451505016,0.11412031033367588
heart_failure,0.85,0.9624532051528132,0.8438661710037175,0.9024390243902439,0.0585728533865264,0.7625418060200669,0.07681264544987453
heart_failure,0.9,0.9734589965593425,0.8438661710037175,0.9259259259259259,0.0820597549222084,0.8093645484949833,0.10138787901545583
heart_failure,0.95,0.9835761668774226,0.8438661710037175,0.9285714285714286,0.08470525756771108,0.8528428093645485,0.09932106671664946
