Dataset,Quantiles,Trust,Baseline Accuracy,Classifiable Accuracy,Accuracy Diff,Pct. Dropped,Accuracy Drop Ratio
glass,0.05,0.4688870293907149,0.7708333333333334,0.7967032967032966,0.025869963369963278,0.04672897196261682,0.5536172161172142
glass,0.1,0.5459889919773335,0.7708333333333334,0.8081395348837209,0.03730620155038755,0.09345794392523364,0.3991763565891468
glass,0.15,0.6107371742006368,0.7708333333333334,0.8282208588957055,0.057387525562372144,0.13551401869158877,0.42348036104647035
glass,0.2,0.6545716333216203,0.7708333333333334,0.8300653594771242,0.05923202614379086,0.1822429906542056,0.32501675884028836
glass,0.25,0.6773855424961617,0.7708333333333334,0.8472222222222222,0.07638888888888884,0.22429906542056074,0.34056712962962943
glass,0.3,0.7040816096740447,0.7708333333333334,0.8582089552238806,0.08737562189054726,0.27102803738317754,0.3223859152513296
glass,0.35,0.7203262360296673,0.7708333333333334,0.856,0.08516666666666661,0.3130841121495327,0.27202487562189037
glass,0.4,0.7395680148541968,0.7708333333333334,0.8869565217391304,0.11612318840579705,0.3598130841121495,0.32273197816676064
glass,0.45,0.7606047003272881,0.7708333333333334,0.8773584905660378,0.10652515723270439,0.40186915887850466,0.26507422846277606
glass,0.5,0.7877825674700674,0.7708333333333334,0.875,0.10416666666666663,0.4485981308411215,0.23220486111111102
glass,0.55,0.8012160044568338,0.7708333333333334,0.9069767441860465,0.1361434108527131,0.4953271028037383,0.27485556530642075
glass,0.6,0.822903736650649,0.7708333333333334,0.935064935064935,0.16423160173160167,0.5373831775700935,0.3056135893092414
glass,0.65,0.8563611232875636,0.7708333333333334,0.9402985074626866,0.16946517412935325,0.5841121495327103,0.29012437810945274
glass,0.7,0.8676378307711576,0.7708333333333334,0.9482758620689655,0.17744252873563215,0.6261682242990654,0.2833783667867559
glass,0.75,0.8874917593861091,0.7708333333333334,0.9583333333333334,0.1875,0.6728971962616822,0.27864583333333337
glass,0.8,0.9109978017103143,0.7708333333333334,0.9487179487179487,0.1778846153846153,0.7149532710280374,0.24880593262946193
glass,0.85,0.9254276625897019,0.7708333333333334,0.9655172413793104,0.19468390804597702,0.7616822429906542,0.2555972780480925
glass,0.9,0.9434437173077699,0.7708333333333334,0.95,0.17916666666666659,0.8037383177570093,0.22291666666666657
glass,0.95,0.9616520965723189,0.7708333333333334,0.9,0.12916666666666665,0.8504672897196262,0.15187728937728937
