Dataset,Quantiles,Trust,Baseline Accuracy,Classifiable Accuracy,Accuracy Diff,Pct. Dropped,Accuracy Drop Ratio
chess,0.05,0.9584033613445377,0.9909596662030598,0.9978038067349927,0.006844140531932941,0.04505632040050062,0.15190189680595612
chess,0.1,0.9877966697936209,0.9909596662030598,0.9984544049459042,0.007494738742844453,0.09011264080100125,0.08317078132684332
chess,0.15,0.995876667632848,0.9909596662030598,0.9991816693944353,0.00822200319137556,0.13516896120150187,0.06082759768434326
chess,0.2,0.9987012987012985,0.9909596662030598,0.9991308126901347,0.008171146487074954,0.17991239048811014,0.045417363778594004
chess,0.25,0.9999999999999997,0.9909596662030598,0.9990749306197965,0.008115264416736712,0.22340425531914893,0.03632546929396433
chess,0.3,0.9999999999999998,0.9909596662030598,0.9990498812351544,0.008090215032094616,0.24123904881101377,0.033536092402820225
chess,0.35,0.9999999999999998,0.9909596662030598,0.9990498812351544,0.008090215032094616,0.24123904881101377,0.033536092402820225
chess,0.4,0.9999999999999999,0.9909596662030598,0.9988623435722411,0.007902677369181377,0.3498122653316646,0.022591195770933523
chess,0.45,0.9999999999999999,0.9909596662030598,0.9988623435722411,0.007902677369181377,0.3498122653316646,0.022591195770933523
chess,0.5,0.9999999999999999,0.9909596662030598,0.9988623435722411,0.007902677369181377,0.3498122653316646,0.022591195770933523
chess,0.55,1.0,0.9909596662030598,0.9992872416250891,0.008327575422029332,0.46088861076345433,0.01806852073917566
chess,0.6,1.0,0.9909596662030598,0.9992872416250891,0.008327575422029332,0.46088861076345433,0.01806852073917566
chess,0.65,1.0,0.9909596662030598,0.9992872416250891,0.008327575422029332,0.46088861076345433,0.01806852073917566
chess,0.7,1.0,0.9909596662030598,0.9992872416250891,0.008327575422029332,0.46088861076345433,0.01806852073917566
chess,0.75,1.0,0.9909596662030598,0.9992872416250891,0.008327575422029332,0.46088861076345433,0.01806852073917566
chess,0.8,1.0,0.9909596662030598,0.9992872416250891,0.008327575422029332,0.46088861076345433,0.01806852073917566
chess,0.85,1.0,0.9909596662030598,0.9992872416250891,0.008327575422029332,0.46088861076345433,0.01806852073917566
chess,0.9,1.0,0.9909596662030598,0.9992872416250891,0.008327575422029332,0.46088861076345433,0.01806852073917566
chess,0.95,1.0000000000000002,0.9909596662030598,1.0,0.009040333796940248,0.8103879849812266,0.011155562476842096
