Dataset,Quantiles,Trust,Baseline Accuracy,Classifiable Accuracy,Accuracy Diff,Pct. Dropped,Accuracy Drop Ratio
breast_cancer,0.05,0.8223538043651856,0.9713831478537361,0.983249581239531,0.01186643338579485,0.045779685264663805,0.25920740427095623
breast_cancer,0.1,0.8908764115479636,0.9713831478537361,0.991166077738516,0.01978292988477981,0.09012875536480687,0.21949631729303312
breast_cancer,0.15,0.9248473129293481,0.9713831478537361,0.9943820224719101,0.02299887461817396,0.13590844062947066,0.16922329850635368
breast_cancer,0.2,0.9431726494489034,0.9713831478537361,0.9940357852882704,0.022652637434534273,0.18025751072961374,0.1256682029106306
breast_cancer,0.25,0.9650010188986837,0.9713831478537361,0.9978813559322034,0.026498208078467256,0.2246065808297568,0.11797609838757078
breast_cancer,0.3,0.9750180003338547,0.9713831478537361,0.9977272727272727,0.026344124873536545,0.2703862660944206,0.09743144596085737
breast_cancer,0.35,0.9920789144726982,0.9713831478537361,0.9975550122249389,0.02617186437120278,0.3147353361945637,0.08315515088850338
breast_cancer,0.4,0.9964297368910845,0.9713831478537361,0.9973474801061007,0.025964332252364608,0.3605150214592275,0.07202011208096373
breast_cancer,0.45,0.9976650091416738,0.9713831478537361,0.9971098265895953,0.02572667873585921,0.40486409155937053,0.06354398740765226
breast_cancer,0.5,0.9978848999823635,0.9713831478537361,0.9968253968253968,0.025442248971660697,0.4492131616595136,0.05663736315665869
breast_cancer,0.55,0.9980560856000973,0.9713831478537361,0.9964664310954063,0.025083283241670196,0.4949928469241774,0.05067403175123546
breast_cancer,0.6,0.998168093554417,0.9713831478537361,0.996031746031746,0.024648598178009906,0.5393419170243204,0.04570124701970537
breast_cancer,0.65,0.998250483919954,0.9713831478537361,0.9954545454545455,0.02407139760080934,0.5851216022889842,0.04113913673096756
breast_cancer,0.7,0.9983314712553122,0.9713831478537361,0.9947089947089947,0.023325846855258514,0.6294706723891274,0.03705628852687659
breast_cancer,0.75,0.9984031139673591,0.9713831478537361,0.9936708860759493,0.022287738222213194,0.6738197424892703,0.03307670704315716
breast_cancer,0.8,0.9985220723795641,0.9713831478537361,0.9920634920634921,0.020680344209755952,0.7195994277539342,0.02873868907081394
breast_cancer,0.85,0.9986441782637999,0.9713831478537361,0.9894736842105263,0.018090536356790143,0.7639484978540773,0.02368030882658485
breast_cancer,0.9,0.998760161763666,0.9713831478537361,0.9841269841269841,0.012743836273247933,0.8097281831187411,0.015738412641343295
breast_cancer,0.95,0.9989492742625143,0.9713831478537361,1.0,0.02861685214626386,0.8540772532188842,0.03350616356823859
