Dataset,Quantiles,Trust,Baseline Accuracy,Classifiable Accuracy,Accuracy Diff,Pct. Dropped,Accuracy Drop Ratio
car,0.05,0.8638884298658736,0.980064308681672,0.9851049424509141,0.00504063376924202,0.04513888888888889,0.11166942504166937
car,0.1,0.9283410254093365,0.980064308681672,0.9878484631879915,0.007784154506319418,0.09027777777777778,0.08622448068538432
car,0.15,0.9633006535947712,0.980064308681672,0.9931869795609387,0.013122670879266662,0.13541666666666666,0.0969058772622769
car,0.2,0.9770155038759689,0.980064308681672,0.9943729903536977,0.014308681672025703,0.17997685185185186,0.07950290009408494
car,0.25,0.9915235532011848,0.980064308681672,0.9957118353344768,0.015647526652804777,0.22511574074074073,0.06950880734202225
car,0.3,0.9971705158035754,0.980064308681672,0.9972426470588235,0.017178338377151436,0.27025462962962965,0.06356353044050896
car,0.35,0.9999999999999997,0.980064308681672,0.997104247104247,0.017039938422575007,0.3003472222222222,0.05673413023932488
car,0.4,0.9999999999999998,0.980064308681672,0.9970119521912351,0.016947643509563015,0.31886574074074076,0.053149778556306516
car,0.45,0.9999999999999999,0.980064308681672,0.9965986394557823,0.016534330774110262,0.3894675925925926,0.042453675449721444
car,0.5,0.9999999999999999,0.980064308681672,0.9965986394557823,0.016534330774110262,0.3894675925925926,0.042453675449721444
car,0.55,0.9999999999999999,0.980064308681672,0.9965986394557823,0.016534330774110262,0.3894675925925926,0.042453675449721444
car,0.6,1.0,0.980064308681672,0.9955882352941177,0.015523926612445615,0.5063657407407407,0.030657537355778315
car,0.65,1.0,0.980064308681672,0.9955882352941177,0.015523926612445615,0.5063657407407407,0.030657537355778315
car,0.7,1.0,0.980064308681672,0.9955882352941177,0.015523926612445615,0.5063657407407407,0.030657537355778315
car,0.75,1.0,0.980064308681672,0.9955882352941177,0.015523926612445615,0.5063657407407407,0.030657537355778315
car,0.8,1.0,0.980064308681672,0.9955882352941177,0.015523926612445615,0.5063657407407407,0.030657537355778315
car,0.85,1.0,0.980064308681672,0.9955882352941177,0.015523926612445615,0.5063657407407407,0.030657537355778315
car,0.9,1.0000000000000002,0.980064308681672,1.0,0.019935691318327953,0.7754629629629629,0.025708115371694557
car,0.95,1.0000000000000002,0.980064308681672,1.0,0.019935691318327953,0.7754629629629629,0.025708115371694557
