Dataset,Quantiles,Trust,Baseline Accuracy,Classifiable Accuracy,Accuracy Diff,Pct. Dropped,Accuracy Drop Ratio
glass,0.05,0.5389068515666497,0.7552083333333334,0.7802197802197802,0.025011446886446853,0.04672897196261682,0.5352449633699626
glass,0.1,0.5694288845494986,0.7552083333333334,0.7848837209302325,0.02967538759689914,0.09345794392523364,0.3175266472868208
glass,0.15,0.6060244708994709,0.7552083333333334,0.7914110429447853,0.03620270961145189,0.13551401869158877,0.26715102954657605
glass,0.2,0.6357291820497561,0.7552083333333334,0.7973856209150327,0.04217728758169936,0.1822429906542056,0.23143434724317088
glass,0.25,0.6601619915847581,0.7552083333333334,0.7986111111111112,0.04340277777777779,0.22429906542056074,0.19350405092592599
glass,0.3,0.6798722616661124,0.7552083333333334,0.8208955223880597,0.06568718905472637,0.27102803738317754,0.24236307685709388
glass,0.35,0.7091596095087997,0.7552083333333334,0.84,0.0847916666666666,0.3130841121495327,0.2708271144278605
glass,0.4,0.7314073808699724,0.7552083333333334,0.8608695652173913,0.10566123188405796,0.3598130841121495,0.293655891210239
glass,0.45,0.7463039377107841,0.7552083333333334,0.8584905660377359,0.10328223270440251,0.40186915887850466,0.25700462556676906
glass,0.5,0.7627306528078548,0.7552083333333334,0.8854166666666666,0.13020833333333326,0.4485981308411215,0.29025607638888873
glass,0.55,0.7864438693034284,0.7552083333333334,0.8953488372093024,0.140140503875969,0.4953271028037383,0.28292516820242797
glass,0.6,0.811558882523079,0.7552083333333334,0.8831168831168831,0.1279085497835497,0.5373831775700935,0.2380211274233012
glass,0.65,0.8319352442114792,0.7552083333333334,0.8955223880597015,0.14031405472636815,0.5841121495327103,0.24021766169154227
glass,0.7,0.8544877818395826,0.7552083333333334,0.9137931034482759,0.15858477011494254,0.6261682242990654,0.25326224481043064
glass,0.75,0.8714953958029454,0.7552083333333334,0.9166666666666666,0.16145833333333326,0.6728971962616822,0.23994502314814806
glass,0.8,0.893657721693972,0.7552083333333334,0.8974358974358975,0.1422275641025641,0.7149532710280374,0.19893267135914194
glass,0.85,0.9225186833261318,0.7552083333333334,0.9310344827586207,0.1758261494252873,0.7616822429906542,0.23083923912276982
glass,0.9,0.9443426441672743,0.7552083333333334,0.9,0.14479166666666665,0.8037383177570093,0.18014777131782944
glass,0.95,0.9597589959963705,0.7552083333333334,0.9,0.14479166666666665,0.8504672897196262,0.1702495421245421
