Dataset,Quantiles,Trust,Baseline Accuracy,Classifiable Accuracy,Accuracy Diff,Pct. Dropped,Accuracy Drop Ratio
hill_valley,0.05,0.289972952972953,0.5724770642201835,0.5841392649903289,0.011662200770145348,0.0462046204620462,0.2524033452395743
hill_valley,0.1,0.34235244211074495,0.5724770642201835,0.5938775510204082,0.02140048680022466,0.09075907590759076,0.23579445456247536
hill_valley,0.15,0.37927595978624934,0.5724770642201835,0.6133909287257019,0.04091386450551837,0.1353135313531353,0.3023634376871236
hill_valley,0.2,0.40801114890453066,0.5724770642201835,0.6192660550458715,0.04678899082568799,0.17986798679867988,0.26012961871896256
hill_valley,0.25,0.4368298690973109,0.5724770642201835,0.6308068459657702,0.05832978174558667,0.22442244224422442,0.25991064513107004
hill_valley,0.3,0.4602104863660591,0.5724770642201835,0.6404199475065617,0.06794288328637821,0.2706270627062706,0.2510572394606414
hill_valley,0.35,0.48181911655595866,0.5724770642201835,0.6497175141242938,0.07724044990411028,0.31518151815181517,0.24506655833450697
hill_valley,0.4,0.5081551018920671,0.5724770642201835,0.6605504587155964,0.08807339449541285,0.35973597359735976,0.244827876441377
hill_valley,0.45,0.5311206352986538,0.5724770642201835,0.69,0.11752293577981643,0.4042904290429043,0.2906893840104847
hill_valley,0.5,0.5631525065348595,0.5724770642201835,0.706959706959707,0.13448264273952348,0.44884488448844884,0.29961941727996777
hill_valley,0.55,0.5906077101910435,0.5724770642201835,0.726530612244898,0.1540535480247145,0.49504950495049505,0.3111881670099233
hill_valley,0.6,0.6256732567098503,0.5724770642201835,0.7201834862385321,0.1477064220183486,0.5396039603960396,0.27373116741015063
hill_valley,0.65,0.6484719206147778,0.5724770642201835,0.743455497382199,0.17097843316201544,0.5841584158415841,0.2926918940570095
hill_valley,0.7,0.6710551848736059,0.5724770642201835,0.725609756097561,0.15313269187737744,0.6287128712871287,0.2435653839309468
hill_valley,0.75,0.7018221544537334,0.5724770642201835,0.7372262773722628,0.16474921315207924,0.6732673267326733,0.24470103718176475
hill_valley,0.8,0.7195340823928168,0.5724770642201835,0.7064220183486238,0.13394495412844032,0.7194719471947195,0.18617119771063034
hill_valley,0.85,0.7370133896735312,0.5724770642201835,0.6829268292682927,0.11044976504810922,0.764026402640264,0.14456275943661812
hill_valley,0.9,0.7670986085488374,0.5724770642201835,0.6181818181818182,0.04570475396163465,0.8085808580858086,0.05652465489949101
hill_valley,0.95,0.8084917785732324,0.5724770642201835,0.5357142857142857,-0.03676277850589782,0.8531353135313532,-0.043091380608460496
