Dataset,Quantiles,Trust,Baseline Accuracy,Classifiable Accuracy,Accuracy Diff,Pct. Dropped,Accuracy Drop Ratio
diabetes,0.05,0.524193717548735,0.7655571635311144,0.7835365853658537,0.01797942183473933,0.045572916666666664,0.3945198848308516
diabetes,0.1,0.5699420371295372,0.7655571635311144,0.8054662379421221,0.03990907441100777,0.08984375,0.44420534996599953
diabetes,0.15,0.5965244259062193,0.7655571635311144,0.8211243611584327,0.05556719762731832,0.13541666666666666,0.4103423824786584
diabetes,0.2,0.6305133613957143,0.7655571635311144,0.833634719710669,0.06807755617955469,0.1796875,0.37886639960795654
diabetes,0.25,0.6512776184591054,0.7655571635311144,0.832046332046332,0.06648916851521769,0.22526041666666666,0.29516578855310516
diabetes,0.3,0.6739570631574308,0.7655571635311144,0.8429752066115702,0.07741804308045586,0.26953125,0.28723215983473477
diabetes,0.35,0.7018986404531609,0.7655571635311144,0.8463251670378619,0.08076800350674751,0.3151041666666667,0.2563215979057111
diabetes,0.4,0.722892042656927,0.7655571635311144,0.8530120481927711,0.08745488466165674,0.359375,0.24335272253678397
diabetes,0.45,0.7420561120044967,0.7655571635311144,0.8526315789473684,0.08707441541625405,0.4049479166666667,0.21502620913081386
diabetes,0.5,0.7652313759511901,0.7655571635311144,0.8815028901734104,0.11594572664229608,0.44921875,0.2581052697428504
diabetes,0.55,0.7860345760004748,0.7655571635311144,0.8938906752411575,0.12833351171004315,0.4947916666666667,0.25936878156135035
diabetes,0.6,0.8062683604883093,0.7655571635311144,0.9025270758122743,0.13696991228115996,0.5390625,0.2540891126375141
diabetes,0.65,0.8316797374156859,0.7655571635311144,0.9132231404958677,0.14766597696475336,0.5846354166666666,0.25257788487512384
diabetes,0.7,0.8593617151834455,0.7655571635311144,0.9375,0.17194283646888564,0.62890625,0.27339978966481193
diabetes,0.75,0.8767379160461019,0.7655571635311144,0.9364161849710982,0.17085902143998388,0.6744791666666666,0.2533199391233738
diabetes,0.8,0.9004258568913741,0.7655571635311144,0.9640287769784173,0.1984716134473029,0.71875,0.276134418709291
diabetes,0.85,0.9249702704813372,0.7655571635311144,0.9615384615384616,0.1959812980073472,0.7643229166666666,0.256411647137381
diabetes,0.9,0.9550683281411099,0.7655571635311144,0.9714285714285714,0.20587140789745706,0.80859375,0.2546042532451643
diabetes,0.95,0.9802426801264679,0.7655571635311144,1.0,0.23444283646888564,0.8541666666666666,0.2744696622074759
