Dataset,Quantiles,Trust,Baseline Accuracy,Classifiable Accuracy,Accuracy Diff,Pct. Dropped,Accuracy Drop Ratio
parkinsons,0.05,0.7450210921354103,0.9142857142857143,0.9096385542168675,-0.004647160068846801,0.046153846153846156,-0.10068846815834734
parkinsons,0.1,0.7849167167402111,0.9142857142857143,0.9235668789808917,0.00928116469517748,0.09230769230769231,0.1005459508644227
parkinsons,0.15,0.8207395146739687,0.9142857142857143,0.9324324324324325,0.0181467181467182,0.13846153846153847,0.13105963105963142
parkinsons,0.2,0.8441785028039219,0.9142857142857143,0.9428571428571428,0.02857142857142858,0.1794871794871795,0.1591836734693878
parkinsons,0.25,0.8652960363801017,0.9142857142857143,0.9465648854961832,0.03227917121046897,0.22564102564102564,0.1430554178645784
parkinsons,0.3,0.8773445985985883,0.9142857142857143,0.9508196721311475,0.03653395784543323,0.2717948717948718,0.13441739207282039
parkinsons,0.35,0.8931152439818928,0.9142857142857143,0.956140350877193,0.0418546365914787,0.3128205128205128,0.13379760877603847
parkinsons,0.4,0.9051009380706176,0.9142857142857143,0.9714285714285714,0.05714285714285716,0.358974358974359,0.1591836734693878
parkinsons,0.45,0.9209985644286052,0.9142857142857143,0.96875,0.05446428571428574,0.40512820512820513,0.13443716094032557
parkinsons,0.5,0.9366459928959928,0.9142857142857143,0.9772727272727273,0.06298701298701304,0.4461538461538462,0.14117778772951198
parkinsons,0.55,0.9515009473841888,0.9142857142857143,0.9746835443037974,0.06039783001808319,0.49230769230769234,0.12268309222423147
parkinsons,0.6,0.9601254795513197,0.9142857142857143,0.9857142857142858,0.07142857142857151,0.5384615384615384,0.13265306122448994
parkinsons,0.65,0.9703457041755835,0.9142857142857143,0.9836065573770492,0.0693208430913349,0.5846153846153846,0.11857512634044128
parkinsons,0.7,0.9849173556143479,0.9142857142857143,1.0,0.08571428571428574,0.6256410256410256,0.13700234192037475
parkinsons,0.75,0.9918520539541567,0.9142857142857143,1.0,0.08571428571428574,0.6717948717948717,0.12758996728462382
parkinsons,0.8,0.9936807349321478,0.9142857142857143,1.0,0.08571428571428574,0.717948717948718,0.11938775510204086
parkinsons,0.85,0.9950885742835482,0.9142857142857143,1.0,0.08571428571428574,0.7589743589743589,0.11293436293436297
parkinsons,0.9,0.9962760714557517,0.9142857142857143,1.0,0.08571428571428574,0.8051282051282052,0.10646041856232942
parkinsons,0.95,0.9967784724835825,0.9142857142857143,1.0,0.08571428571428574,0.8512820512820513,0.10068846815834771
