Dataset,Quantiles,Trust,Baseline Accuracy,Classifiable Accuracy,Accuracy Diff,Pct. Dropped,Accuracy Drop Ratio
balance_scale,0.05,0.4242730440291416,0.8345195729537367,0.8649155722326454,0.03039599927890868,0.0464,0.6550861913557906
balance_scale,0.1,0.5122971027940069,0.8345195729537367,0.8930693069306931,0.0585497339769564,0.0912,0.6419926971157499
balance_scale,0.15,0.597919238997493,0.8345195729537367,0.9182389937106918,0.08371942075695515,0.136,0.615583976154082
balance_scale,0.2,0.6642327560784986,0.8345195729537367,0.9376391982182628,0.10311962526452612,0.1808,0.5703519096489277
balance_scale,0.25,0.7098722436578775,0.8345195729537367,0.9477434679334917,0.11322389497975505,0.2256,0.5018789671088433
balance_scale,0.3,0.7556667529620146,0.8345195729537367,0.9541984732824428,0.1196789003287061,0.2704,0.4425994834641498
balance_scale,0.35,0.7901959971725419,0.8345195729537367,0.9616438356164384,0.12712426266270171,0.3152,0.4033130160618709
balance_scale,0.4,0.8267758222596933,0.8345195729537367,0.9643916913946587,0.12987211844092206,0.36,0.36075588455811686
balance_scale,0.45,0.8605989497901262,0.8345195729537367,0.9741100323624595,0.13959045940872283,0.4048,0.34483809142471056
balance_scale,0.5,0.8964668841360901,0.8345195729537367,0.9786476868327402,0.14412811387900348,0.4496,0.3205696483073921
balance_scale,0.55,0.9325990505078149,0.8345195729537367,0.9802371541501976,0.14571758119646094,0.4944,0.2947362079216443
balance_scale,0.6,0.9496769160474365,0.8345195729537367,0.9822222222222222,0.14770264926848553,0.5392,0.27392924567597465
balance_scale,0.65,0.9585999920039641,0.8345195729537367,0.9796954314720813,0.14517585851834458,0.584,0.24858879883278184
balance_scale,0.7,0.9675390110340655,0.8345195729537367,0.9822485207100592,0.1477289477563225,0.6288,0.2349378940145078
balance_scale,0.75,0.975373782757351,0.8345195729537367,0.9929078014184397,0.15838822846470302,0.6736,0.23513691874213632
balance_scale,0.8,0.9820881628000843,0.8345195729537367,0.9911504424778761,0.1566308695241394,0.7184,0.2180273796271428
balance_scale,0.85,0.9880864340915102,0.8345195729537367,0.9882352941176471,0.1537157211639104,0.7632,0.20140948789820548
balance_scale,0.9,0.9910024155004853,0.8345195729537367,0.9824561403508771,0.14793656739714045,0.808,0.1830898111350748
balance_scale,0.95,0.9947110735291279,0.8345195729537367,0.9655172413793104,0.1309976684255737,0.8528,0.15360889824762394
