Dataset,Quantiles,Trust,Baseline Accuracy,Classifiable Accuracy,Accuracy Diff,Pct. Dropped,Accuracy Drop Ratio
seeds,0.05,0.7295716767352622,0.9441340782122905,0.9470588235294117,0.00292474531712128,0.04522613065326633,0.06466936867857052
seeds,0.1,0.82510996794742,0.9441340782122905,0.9565217391304348,0.012387660918144361,0.09045226130653267,0.1369524734839293
seeds,0.15,0.8662565204279301,0.9441340782122905,0.9671052631578947,0.02297118494560424,0.135678391959799,0.16930614089537938
seeds,0.2,0.9039516252538633,0.9441340782122905,0.965034965034965,0.020900886822674547,0.18090452261306533,0.11553545771422874
seeds,0.25,0.9263314122152413,0.9441340782122905,0.9701492537313433,0.026015175519052858,0.22613065326633167,0.11504488729536708
seeds,0.3,0.9399995441785927,0.9441340782122905,0.976,0.03186592178770953,0.271356783919598,0.11743182288433696
seeds,0.35,0.951615356883825,0.9441340782122905,0.9741379310344828,0.030003852822192312,0.3165829145728643,0.09477407478755985
seeds,0.4,0.9630299002207706,0.9441340782122905,0.9906542056074766,0.046520127395186184,0.36180904522613067,0.1285764632172507
seeds,0.45,0.9701281283036017,0.9441340782122905,0.9897959183673469,0.04566184015505648,0.40703517587939697,0.11218155791180542
seeds,0.5,0.9739108820339036,0.9441340782122905,1.0,0.05586592178770955,0.4472361809045226,0.12491369028937303
seeds,0.55,0.9790809519565541,0.9441340782122905,1.0,0.05586592178770955,0.49246231155778897,0.11344202485463468
seeds,0.6,0.9839924861348683,0.9441340782122905,1.0,0.05586592178770955,0.5376884422110553,0.10390017229676823
seeds,0.65,0.9885142345803609,0.9441340782122905,1.0,0.05586592178770955,0.5829145728643216,0.0958389520323638
seeds,0.7,0.9914498640766055,0.9441340782122905,1.0,0.05586592178770955,0.628140703517588,0.0889385474860336
seeds,0.75,0.9936336367550351,0.9441340782122905,1.0,0.05586592178770955,0.6733668341708543,0.08296506295338955
seeds,0.8,0.9973304400944556,0.9441340782122905,1.0,0.05586592178770955,0.7185929648241206,0.07774348556471469
seeds,0.85,0.9985426126571654,0.9441340782122905,1.0,0.05586592178770955,0.7638190954773869,0.07314025286680395
seeds,0.9,0.9999999999999999,0.9441340782122905,1.0,0.05586592178770955,0.7989949748743719,0.06992024173430314
seeds,0.95,1.0,0.9441340782122905,1.0,0.05586592178770955,0.8190954773869347,0.06820440758131412
