Dataset,Quantiles,Trust,Baseline Accuracy,Classifiable Accuracy,Accuracy Diff,Pct. Dropped,Accuracy Drop Ratio
diabetes,0.05,0.512017370147876,0.7612156295224313,0.7759146341463414,0.014699004623910161,0.045572916666666664,0.3225381586046573
diabetes,0.1,0.5524634785504351,0.7612156295224313,0.7893890675241158,0.02817343800168448,0.08984375,0.3135826142796186
diabetes,0.15,0.5756230557390974,0.7612156295224313,0.8023850085178875,0.04116937899545625,0.13541666666666666,0.30402002950490775
diabetes,0.2,0.5973859575881635,0.7612156295224313,0.8083182640144665,0.04710263449203522,0.1796875,0.26213640065132643
diabetes,0.25,0.6291778113846445,0.7612156295224313,0.8243243243243243,0.06310869480189307,0.22526041666666666,0.28015883010320164
diabetes,0.3,0.6539153584857467,0.7612156295224313,0.8305785123966942,0.06936288287426295,0.26953125,0.2573463480552365
diabetes,0.35,0.674636726951853,0.7612156295224313,0.8463251670378619,0.0851095375154306,0.3151041666666667,0.27009968930516814
diabetes,0.4,0.7016408707440019,0.7612156295224313,0.8554216867469879,0.09420605722455666,0.359375,0.2621385940161577
diabetes,0.45,0.7237720333813347,0.7612156295224313,0.8736842105263158,0.11246858100388457,0.4049479166666667,0.27773591707711687
diabetes,0.5,0.7509228468742372,0.7612156295224313,0.8930635838150289,0.13184795429259766,0.44921875,0.2935050112948261
diabetes,0.55,0.7752245521270283,0.7612156295224313,0.9003215434083601,0.13910591388592886,0.4947916666666667,0.2811403733273509
diabetes,0.6,0.8007384610131721,0.7612156295224313,0.9097472924187726,0.14853166289634134,0.5390625,0.27553699783669117
diabetes,0.65,0.8244743453726835,0.7612156295224313,0.9173553719008265,0.15613974237839523,0.5846354166666666,0.2670719869634912
diabetes,0.7,0.8484963040958614,0.7612156295224313,0.9468599033816425,0.18564427385921123,0.6302083333333334,0.29457603785924424
diabetes,0.75,0.8866392663671592,0.7612156295224313,0.953757225433526,0.19254159591109477,0.6744791666666666,0.28546707656316755
diabetes,0.8,0.9202722012705999,0.7612156295224313,0.9640287769784173,0.202813147455986,0.71875,0.2821748138518066
diabetes,0.85,0.9439435734970651,0.7612156295224313,0.9615384615384616,0.2003228320160303,0.7643229166666666,0.26209188243323894
diabetes,0.9,0.9655781349113183,0.7612156295224313,0.9571428571428572,0.19592722762042591,0.80859375,0.2423061365740533
diabetes,0.95,0.9917100032129595,0.7612156295224313,0.9714285714285714,0.21021294190614015,0.8541666666666666,0.24610295637792018
