Dataset,Quantiles,Trust,Baseline Accuracy,Classifiable Accuracy,Accuracy Diff,Pct. Dropped,Accuracy Drop Ratio
lymphography,0.05,0.6681846059601736,0.8270676691729323,0.8412698412698413,0.014202172096908994,0.0472972972972973,0.3002744957632187
lymphography,0.1,0.7175328007499088,0.8270676691729323,0.8487394957983193,0.021671826625387025,0.0945945945945946,0.22910216718266282
lymphography,0.15,0.7382683444919469,0.8270676691729323,0.8495575221238938,0.02248985295096151,0.13513513513513514,0.16642491183711516
lymphography,0.2,0.7541310896736779,0.8270676691729323,0.8490566037735849,0.021988934600652654,0.18243243243243243,0.12053193781098492
lymphography,0.25,0.7727272727272727,0.8270676691729323,0.86,0.0329323308270677,0.22297297297297297,0.14769651401230363
lymphography,0.3,0.7883519011899552,0.8270676691729323,0.8709677419354839,0.04390007276255159,0.2702702702702703,0.16243026922144088
lymphography,0.35,0.8061960724460725,0.8270676691729323,0.8953488372093024,0.06828116803637008,0.31756756756756754,0.21501303977410152
lymphography,0.4,0.8131314865689866,0.8270676691729323,0.8875,0.06043233082706767,0.3581081081081081,0.16875443325294368
lymphography,0.45,0.8292581501708122,0.8270676691729323,0.9041095890410958,0.07704191986816356,0.40540540540540543,0.19003673567480342
lymphography,0.5,0.8457407494024756,0.8270676691729323,0.9104477611940298,0.08338009202109753,0.44594594594594594,0.18697353968367325
lymphography,0.55,0.8497071290353723,0.8270676691729323,0.9,0.07293233082706774,0.49324324324324326,0.14786280770419213
lymphography,0.6,0.8595080443063636,0.8270676691729323,0.8867924528301887,0.05972478365725642,0.5405405405405406,0.11049084976592437
lymphography,0.65,0.8674010687199047,0.8270676691729323,0.9148936170212766,0.0878259478483443,0.581081081081081,0.1511423288552902
lymphography,0.7,0.8770786436631538,0.8270676691729323,0.9,0.07293233082706774,0.6283783783783784,0.11606435443447338
lymphography,0.75,0.8932959387682802,0.8270676691729323,0.9117647058823529,0.08469703670942064,0.668918918918919,0.1266177922524672
lymphography,0.8,0.9077400614035922,0.8270676691729323,0.9259259259259259,0.09885825675299365,0.7162162162162162,0.13802850942870812
lymphography,0.85,0.9240665565295882,0.8270676691729323,1.0,0.17293233082706772,0.7635135135135135,0.22649544214518605
lymphography,0.9,0.9383070137213615,0.8270676691729323,1.0,0.17293233082706772,0.8040540540540541,0.21507550388576488
lymphography,0.95,0.9586990047319005,0.8270676691729323,1.0,0.17293233082706772,0.8513513513513513,0.20312686478100017
