Dataset,Quantiles,Trust,Baseline Accuracy,Classifiable Accuracy,Accuracy Diff,Pct. Dropped,Accuracy Drop Ratio
tic-tac-toe,0.05,0.8541656672559684,0.9605568445475638,0.9718826405867971,0.011325796039233227,0.04592901878914405,0.2465934683087598
tic-tac-toe,0.1,0.8908545727136431,0.9605568445475638,0.9767741935483871,0.016217349000823278,0.09081419624217119,0.17857724531941035
tic-tac-toe,0.15,0.9164741182962336,0.9605568445475638,0.98224043715847,0.021683592610906133,0.13569937369519833,0.1597913978557544
tic-tac-toe,0.2,0.9345124062928941,0.9605568445475638,0.9854862119013063,0.024929367353742404,0.18058455114822547,0.13804817297621516
tic-tac-toe,0.25,0.9459555891159666,0.9605568445475638,0.9860681114551083,0.02551126690754446,0.2254697286012526,0.11314719304364626
tic-tac-toe,0.3,0.9586644559784698,0.9605568445475638,0.9850746268656716,0.02451778231810775,0.27035490605427975,0.09068739560134063
tic-tac-toe,0.35,0.9677419354838709,0.9605568445475638,0.9839857651245552,0.023428920576991308,0.31315240083507306,0.07481635304252558
tic-tac-toe,0.4,0.9729101194217474,0.9605568445475638,0.9864603481624759,0.025903503614912005,0.36012526096033404,0.07192914916836435
tic-tac-toe,0.45,0.9778052503052501,0.9605568445475638,0.9873417721518988,0.02678492760433493,0.40501043841336115,0.06613391918802285
tic-tac-toe,0.5,0.9853997078128077,0.9605568445475638,0.988399071925754,0.0278422273781902,0.4498956158663883,0.06188597175941116
tic-tac-toe,0.55,0.9899853577794754,0.9605568445475638,0.9896907216494846,0.029133877101920724,0.49478079331941544,0.05888239296126594
tic-tac-toe,0.6,0.9937499999999999,0.9605568445475638,0.9884393063583815,0.02788246181081766,0.5386221294363257,0.05176627599760333
tic-tac-toe,0.65,0.9959095413849289,0.9605568445475638,0.9900662251655629,0.029509380617999015,0.5845511482254697,0.05048211898579117
tic-tac-toe,0.7,0.9976439550331422,0.9605568445475638,0.9884169884169884,0.027860143869424592,0.6294363256784968,0.044262052780943216
tic-tac-toe,0.75,0.9990080473065953,0.9605568445475638,0.9861111111111112,0.025554266563547312,0.6743215031315241,0.03789626527535344
tic-tac-toe,0.8,0.9999999999999999,0.9605568445475638,0.9833333333333333,0.022776488785769433,0.7118997912317327,0.031993953455670264
tic-tac-toe,0.85,0.9999999999999999,0.9605568445475638,0.9833333333333333,0.022776488785769433,0.7118997912317327,0.031993953455670264
tic-tac-toe,0.9,1.0,0.9605568445475638,0.984251968503937,0.023695123956373187,0.767223382045929,0.0308842568030007
tic-tac-toe,0.95,1.0,0.9605568445475638,0.984251968503937,0.023695123956373187,0.767223382045929,0.0308842568030007
