Dataset,Quantiles,Trust,Baseline Accuracy,Classifiable Accuracy,Accuracy Diff,Pct. Dropped,Accuracy Drop Ratio
wine,0.05,0.9149757442287455,0.975,0.9736842105263158,-0.001315789473684159,0.0449438202247191,-0.02927631578947254
wine,0.1,0.9360242995889608,0.975,0.9722222222222222,-0.002777777777777768,0.0898876404494382,-0.030902777777777668
wine,0.15,0.9527425525192647,0.975,0.9705882352941176,-0.004411764705882337,0.1348314606741573,-0.032720588235294
wine,0.2,0.9581540639177891,0.975,0.9765625,0.0015625000000000222,0.1797752808988764,0.008691406250000124
wine,0.25,0.9633418962849774,0.975,0.975,0.0,0.2247191011235955,0.0
wine,0.3,0.9656284251013141,0.975,0.9732142857142857,-0.0017857142857142794,0.2696629213483146,-0.006622023809523786
wine,0.35,0.9688900493206211,0.975,0.9711538461538461,-0.0038461538461538325,0.3146067415730337,-0.012225274725274682
wine,0.4,0.9705882352941178,0.975,0.96875,-0.006249999999999978,0.3595505617977528,-0.017382812499999938
wine,0.45,0.9723436238663227,0.975,0.9772727272727273,0.002272727272727315,0.4044943820224719,0.005618686868686973
wine,0.5,0.9755184511692212,0.975,0.975,0.0,0.449438202247191,0.0
wine,0.55,0.9797401049830076,0.975,0.9722222222222222,-0.002777777777777768,0.4943820224719101,-0.0056186868686868485
wine,0.6,0.9857142857142857,0.975,0.9846153846153847,0.009615384615384692,0.5337078651685393,0.01801619433198395
wine,0.65,0.9908092691622103,0.975,0.9821428571428571,0.0071428571428571175,0.5842696629213483,0.012225274725274682
wine,0.7,0.9976157505285412,0.975,0.9791666666666666,0.004166666666666652,0.6292134831460674,0.006622023809523786
wine,0.75,0.9999999999999999,0.975,1.0,0.025000000000000022,0.6629213483146067,0.0377118644067797
wine,0.8,1.0,0.975,1.0,0.025000000000000022,0.6741573033707865,0.037083333333333364
wine,0.85,1.0,0.975,1.0,0.025000000000000022,0.6741573033707865,0.037083333333333364
wine,0.9,1.0,0.975,1.0,0.025000000000000022,0.6741573033707865,0.037083333333333364
wine,0.95,1.0,0.975,1.0,0.025000000000000022,0.6741573033707865,0.037083333333333364
